t_unix,t_rel_s,enc_m1,enc_m2,slot0_bus1_ax,slot0_bus1_ay,slot0_bus1_az,slot0_bus1_gx,slot0_bus1_gy,slot0_bus1_gz,slot1_bus1_ax,slot1_bus1_ay,slot1_bus1_az,slot1_bus1_gx,slot1_bus1_gy,slot1_bus1_gz
1780408907.125985,34.351581,-53,82,-106,-224,-16502,-28,1,37,-106,-224,-16502,-28,1,37
1780408907.145056,34.370651,-53,82,-111,-258,-16578,-28,-10,35,-111,-258,-16578,-28,-10,35
1780408907.164226,34.389821,-53,82,-23,-206,-16517,-44,-6,41,-23,-206,-16517,-44,-6,41
1780408907.183349,34.408945,-53,82,5,-182,-16561,-35,-16,58,5,-182,-16561,-35,-16,58
1780408907.202459,34.428055,-53,82,-106,-252,-16534,-45,-7,37,-106,-252,-16534,-45,-7,37
1780408907.221542,34.447138,-53,82,-74,-188,-16550,-54,-11,32,-74,-188,-16550,-54,-11,32
1780408907.240570,34.466166,-53,82,-61,-238,-16539,-30,8,36,-61,-238,-16539,-30,8,36
1780408907.259553,34.485148,-53,82,-77,-232,-16496,-34,-8,46,-77,-232,-16496,-34,-8,46
1780408907.278717,34.504313,-53,82,-69,-216,-16548,-45,-10,39,-69,-216,-16548,-45,-10,39
1780408907.297911,34.523506,-53,82,-24,-191,-16547,-43,-9,33,-24,-191,-16547,-43,-9,33
1780408907.316938,34.542534,-53,82,-106,-249,-16483,-32,-7,25,-106,-249,-16483,-32,-7,25
1780408907.336047,34.561643,-53,82,-59,-224,-16522,-36,-4,37,-59,-224,-16522,-36,-4,37
1780408907.356783,34.582378,-53,82,-22,-219,-16531,-45,-6,34,-22,-219,-16531,-45,-6,34
1780408907.375973,34.601569,-53,82,-92,-226,-16501,-40,1,43,-92,-226,-16501,-40,1,43
1780408907.395007,34.620602,-53,82,-37,-271,-16522,-43,4,37,-37,-271,-16522,-43,4,37
1780408907.413267,34.638862,-53,82,-19,-239,-16593,-63,-11,52,-19,-239,-16593,-63,-11,52
1780408907.431403,34.656998,-53,82,-1,-236,-16561,-38,3,38,-1,-236,-16561,-38,3,38
1780408907.449546,34.675142,-53,82,-79,-214,-16505,-56,-4,37,-79,-214,-16505,-56,-4,37
1780408907.467719,34.693315,-53,82,-22,-188,-16548,-29,-9,39,-22,-188,-16548,-29,-9,39
1780408907.485825,34.711421,-53,82,-57,-248,-16575,-51,-15,45,-57,-248,-16575,-51,-15,45
1780408907.503978,34.729574,-53,82,-39,-237,-16424,-51,2,45,-39,-237,-16424,-51,2,45
1780408907.522917,34.748513,-53,82,-46,-237,-16538,-49,1,37,-46,-237,-16538,-49,1,37
1780408907.541946,34.767542,-53,82,-59,-247,-16486,-33,-2,20,-59,-247,-16486,-33,-2,20
1780408907.560918,34.786514,-53,82,-124,-219,-16607,-28,-3,43,-124,-219,-16607,-28,-3,43
1780408907.579885,34.805480,-53,82,-32,-248,-16612,-43,-7,48,-32,-248,-16612,-43,-7,48
1780408907.598882,34.824478,-53,82,-45,-234,-16544,-13,-5,59,-45,-234,-16544,-13,-5,59
1780408907.617904,34.843499,-53,82,-1,-248,-16538,-30,-1,48,-1,-248,-16538,-30,-1,48
1780408907.637079,34.862675,-53,82,-76,-244,-16548,-25,-8,29,-76,-244,-16548,-25,-8,29
1780408907.656050,34.881645,-53,82,-31,-234,-16483,-34,-24,36,-31,-234,-16483,-34,-24,36
1780408907.675144,34.900740,-53,82,-50,-218,-16570,-40,6,43,-50,-218,-16570,-40,6,43
1780408907.694224,34.919820,-53,82,24,-257,-16550,-34,7,29,24,-257,-16550,-34,7,29
1780408907.713045,34.938640,-53,82,-84,-217,-16490,-41,-9,32,-84,-217,-16490,-41,-9,32
1780408907.732039,34.957635,-53,82,20,-216,-16509,-30,-15,42,20,-216,-16509,-30,-15,42
1780408907.751023,34.976619,-53,82,-81,-282,-16540,-40,-16,38,-81,-282,-16540,-40,-16,38
1780408907.770040,34.995636,-53,82,-28,-225,-16520,-50,-3,42,-28,-225,-16520,-50,-3,42
1780408907.789002,35.014598,-53,82,-76,-234,-16532,-28,-6,27,-76,-234,-16532,-28,-6,27
1780408907.807963,35.033559,-53,82,-42,-276,-16565,-30,-8,35,-42,-276,-16565,-30,-8,35
1780408907.826965,35.052561,-53,82,-94,-288,-16590,-49,-11,28,-94,-288,-16590,-49,-11,28
1780408907.845981,35.071577,-53,82,-39,-215,-16453,-33,-2,44,-39,-215,-16453,-33,-2,44
1780408907.864936,35.090532,-53,82,-35,-228,-16559,-40,2,29,-35,-228,-16559,-40,2,29
1780408907.883884,35.109480,-53,82,-75,-289,-16550,-45,10,27,-75,-289,-16550,-45,10,27
1780408907.902852,35.128448,-53,82,-36,-192,-16565,-46,3,53,-36,-192,-16565,-46,3,53
1780408907.921812,35.147408,-53,82,-32,-207,-16544,-40,3,42,-32,-207,-16544,-40,3,42
1780408907.940837,35.166433,-53,82,-91,-254,-16561,-20,-7,52,-91,-254,-16561,-20,-7,52
1780408907.959792,35.185388,-53,82,-30,-225,-16554,-43,-9,35,-30,-225,-16554,-43,-9,35
1780408907.978729,35.204324,-53,82,-70,-249,-16540,-52,-6,23,-70,-249,-16540,-52,-6,23
1780408907.997660,35.223256,-53,82,-70,-249,-16503,-30,-9,32,-70,-249,-16503,-30,-9,32
1780408908.016620,35.242216,-53,82,-42,-265,-16569,-46,-5,43,-42,-265,-16569,-46,-5,43
1780408908.035419,35.261015,-53,82,-50,-250,-16543,-62,-5,48,-50,-250,-16543,-62,-5,48
1780408908.054388,35.279984,-53,82,-61,-200,-16531,-42,-25,43,-61,-200,-16531,-42,-25,43
1780408908.073347,35.298942,-53,82,-81,-244,-16470,-48,-13,49,-81,-244,-16470,-48,-13,49
1780408908.092370,35.317966,-53,82,-80,-239,-16521,-46,-5,45,-80,-239,-16521,-46,-5,45
1780408908.111351,35.336947,-53,82,-78,-212,-16478,-53,0,46,-78,-212,-16478,-53,0,46
1780408908.130364,35.355960,-53,82,-56,-202,-16529,-25,-20,31,-56,-202,-16529,-25,-20,31
1780408908.149340,35.374936,-53,82,-77,-270,-16510,-48,-14,38,-77,-270,-16510,-48,-14,38
1780408908.168362,35.393957,-53,82,-66,-237,-16554,-31,-6,41,-66,-237,-16554,-31,-6,41
1780408908.187310,35.412906,-53,82,-31,-246,-16517,-43,-7,36,-31,-246,-16517,-43,-7,36
1780408908.206316,35.431912,-53,82,-50,-243,-16481,-35,-17,23,-50,-243,-16481,-35,-17,23
1780408908.225286,35.450881,-53,82,-92,-302,-16487,-43,-2,39,-92,-302,-16487,-43,-2,39
1780408908.244305,35.469901,-53,82,-60,-232,-16519,-50,6,49,-60,-232,-16519,-50,6,49
1780408908.263262,35.488858,-53,82,-63,-234,-16555,-39,6,37,-63,-234,-16555,-39,6,37
1780408908.282483,35.508079,-53,82,9,-200,-16542,-47,-9,27,9,-200,-16542,-47,-9,27
1780408908.301616,35.527212,-53,82,-49,-252,-16512,-29,1,32,-49,-252,-16512,-29,1,32
1780408908.320685,35.546281,-53,82,-43,-197,-16529,-36,-15,53,-43,-197,-16529,-36,-15,53
1780408908.339950,35.565546,-53,82,-84,-256,-16539,-31,-4,43,-84,-256,-16539,-31,-4,43
1780408908.361152,35.586748,-53,82,-103,-254,-16496,-30,-4,28,-103,-254,-16496,-30,-4,28
1780408908.380875,35.606470,-53,82,-51,-285,-16534,-42,-1,37,-51,-285,-16534,-42,-1,37
1780408908.399873,35.625468,-53,82,-75,-219,-16510,-41,16,23,-75,-219,-16510,-41,16,23
1780408908.418845,35.644441,-53,82,-66,-214,-16573,-31,1,33,-66,-214,-16573,-31,1,33
1780408908.437886,35.663481,-53,82,-83,-249,-16592,-38,-12,32,-83,-249,-16592,-38,-12,32
1780408908.456878,35.682474,-53,82,-72,-243,-16528,-48,-9,29,-72,-243,-16528,-48,-9,29
1780408908.475839,35.701435,-53,82,-48,-255,-16511,-28,-10,30,-48,-255,-16511,-28,-10,30
1780408908.494826,35.720422,-53,82,-99,-242,-16598,-31,3,40,-99,-242,-16598,-31,3,40
1780408908.513818,35.739413,-53,82,-63,-253,-16529,-21,9,29,-63,-253,-16529,-21,9,29
1780408908.532852,35.758448,-53,82,-21,-239,-16498,-28,-3,30,-21,-239,-16498,-28,-3,30
1780408908.551857,35.777453,-53,82,-40,-208,-16529,-43,-3,53,-40,-208,-16529,-43,-3,53
1780408908.570824,35.796420,-53,82,-21,-238,-16558,-38,13,36,-21,-238,-16558,-38,13,36
1780408908.589806,35.815401,-53,82,-35,-266,-16500,-34,-7,31,-35,-266,-16500,-34,-7,31
1780408908.608839,35.834435,-53,82,-56,-243,-16508,-30,-7,35,-56,-243,-16508,-30,-7,35
1780408908.627828,35.853424,-53,82,-47,-257,-16565,-33,-17,34,-47,-257,-16565,-33,-17,34
1780408908.646812,35.872408,-53,82,-60,-245,-16552,-49,-3,32,-60,-245,-16552,-49,-3,32
1780408908.665761,35.891357,-53,82,-86,-220,-16540,-37,-11,45,-86,-220,-16540,-37,-11,45
1780408908.684759,35.910355,-53,82,-58,-233,-16532,-29,0,38,-58,-233,-16532,-29,0,38
1780408908.703694,35.929290,-53,82,-82,-313,-16602,-48,-9,29,-82,-313,-16602,-48,-9,29
1780408908.722662,35.948258,-53,82,-72,-236,-16544,-37,-10,22,-72,-236,-16544,-37,-10,22
1780408908.741822,35.967418,-53,82,-7,-198,-16515,-36,-5,47,-7,-198,-16515,-36,-5,47
1780408908.760830,35.986426,-53,82,-53,-295,-16533,-29,-9,34,-53,-295,-16533,-29,-9,34
1780408908.779768,36.005363,-53,82,-82,-263,-16563,-61,-4,40,-82,-263,-16563,-61,-4,40
1780408908.798719,36.024315,-53,82,-52,-205,-16509,-61,0,39,-52,-205,-16509,-61,0,39
1780408908.817707,36.043302,-53,82,-53,-195,-16529,-40,2,38,-53,-195,-16529,-40,2,38
1780408908.836718,36.062313,-53,82,-15,-262,-16519,-17,-4,45,-15,-262,-16519,-17,-4,45
1780408908.855694,36.081289,-53,82,-56,-261,-16490,-45,-6,35,-56,-261,-16490,-45,-6,35
1780408908.874636,36.100232,-53,82,-83,-230,-16495,-47,-1,31,-83,-230,-16495,-47,-1,31
1780408908.893573,36.119169,-53,82,-89,-218,-16557,-24,6,49,-89,-218,-16557,-24,6,49
1780408908.912535,36.138130,-53,82,-95,-221,-16552,-29,-11,29,-95,-221,-16552,-29,-11,29
1780408908.931497,36.157093,-53,82,-61,-239,-16521,-27,0,37,-61,-239,-16521,-27,0,37
1780408908.950477,36.176073,-53,82,-44,-236,-16452,-21,23,45,-44,-236,-16452,-21,23,45
1780408908.969419,36.195015,-53,82,-8,-256,-16607,-37,-1,42,-8,-256,-16607,-37,-1,42
1780408908.988371,36.213967,-53,82,-51,-194,-16504,-41,4,23,-51,-194,-16504,-41,4,23
1780408909.007305,36.232901,-53,82,-20,-185,-16481,-26,-11,24,-20,-185,-16481,-26,-11,24
1780408909.026261,36.251857,-53,82,-81,-258,-16527,-39,-5,54,-81,-258,-16527,-39,-5,54
1780408909.045218,36.270814,-53,82,-81,-236,-16541,-47,1,36,-81,-236,-16541,-47,1,36
1780408909.064194,36.289790,-53,82,-50,-212,-16476,-50,-14,43,-50,-212,-16476,-50,-14,43
1780408909.083131,36.308727,-53,82,-85,-233,-16501,-35,8,45,-85,-233,-16501,-35,8,45
1780408909.102146,36.327742,-53,82,-42,-230,-16564,-42,-3,33,-42,-230,-16564,-42,-3,33
1780408909.121107,36.346703,-53,82,-36,-225,-16523,-52,-1,37,-36,-225,-16523,-52,-1,37
1780408909.140077,36.365673,-53,82,-88,-238,-16544,-44,-2,46,-88,-238,-16544,-44,-2,46
1780408909.159029,36.384625,-53,82,-44,-228,-16539,-30,2,46,-44,-228,-16539,-30,2,46
1780408909.178567,36.404163,-53,82,-69,-275,-16535,-16,-1,37,-69,-275,-16535,-16,-1,37
